      -6.150000	        3.000000	        2.293409
      -6.150000	        2.225806	        2.343395
      -6.150000	        1.451613	        2.114883
      -6.150000	        0.677419	        1.653455
      -6.150000	       -0.096774	        1.140019
      -6.150000	       -0.870968	        0.725669
      -6.150000	       -1.645161	        0.977015
      -6.150000	       -2.419355	        1.468512
      -5.850000	        3.000000	        2.139221
      -5.850000	        2.225806	        2.168424
      -5.850000	        1.451613	        1.978761
      -5.850000	        0.677419	        1.544571
      -5.850000	       -0.096774	        1.041150
      -5.850000	       -0.870968	        0.594409
      -5.850000	       -1.645161	        0.807697
      -5.850000	       -2.419355	        1.295544
      -5.550000	        3.000000	        1.955733
      -5.550000	        2.225806	        1.939375
      -5.550000	        1.451613	        1.800358
      -5.550000	        0.677419	        1.407005
      -5.550000	       -0.096774	        0.913634
      -5.550000	       -0.870968	        0.435960
      -5.550000	       -1.645161	        0.603592
      -5.550000	       -2.419355	        1.078223
      -5.250000	        3.000000	        1.782797
      -5.250000	        2.225806	        1.713484
      -5.250000	        1.451613	        1.621303
      -5.250000	        0.677419	        1.291889
      -5.250000	       -0.096774	        0.811308
      -5.250000	       -0.870968	        0.321365
      -5.250000	       -1.645161	        0.469775
      -5.250000	       -2.419355	        0.939307
      -4.950000	        3.000000	        1.626913
      -4.950000	        2.225806	        1.527031
      -4.950000	        1.451613	        1.458325
      -4.950000	        0.677419	        1.203154
      -4.950000	       -0.096774	        0.736377
      -4.950000	       -0.870968	        0.247840
      -4.950000	       -1.645161	        0.408504
      -4.950000	       -2.419355	        0.874039
      -4.650000	        3.000000	        1.488870
      -4.650000	        2.225806	        1.389382
      -4.650000	        1.451613	        1.322517
      -4.650000	        0.677419	        1.136855
      -4.650000	       -0.096774	        0.685835
      -4.650000	       -0.870968	        0.223113
      -4.650000	       -1.645161	        0.432858
      -4.650000	       -2.419355	        0.901379
      -4.350000	        3.000000	        1.394406
      -4.350000	        2.225806	        1.307115
      -4.350000	        1.451613	        1.242024
      -4.350000	        0.677419	        1.104459
      -4.350000	       -0.096774	        0.666137
      -4.350000	       -0.870968	        0.260570
      -4.350000	       -1.645161	        0.545309
      -4.350000	       -2.419355	        1.027105
      -4.050000	        3.000000	        1.393203
      -4.050000	        2.225806	        1.312449
      -4.050000	        1.451613	        1.245711
      -4.050000	        0.677419	        1.123759
      -4.050000	       -0.096774	        0.689246
      -4.050000	       -0.870968	        0.369721
      -4.050000	       -1.645161	        0.735635
      -4.050000	       -2.419355	        1.228293
      -3.750000	        3.000000	        1.506624
      -3.750000	        2.225806	        1.415304
      -3.750000	        1.451613	        1.327233
      -3.750000	        0.677419	        1.183948
      -3.750000	       -0.096774	        0.755934
      -3.750000	       -0.870968	        0.551258
      -3.750000	       -1.645161	        0.985302
      -3.750000	       -2.419355	        1.491701
      -3.450000	        3.000000	        1.715750
      -3.450000	        2.225806	        1.593127
      -3.450000	        1.451613	        1.459219
      -3.450000	        0.677419	        1.271753
      -3.450000	       -0.096774	        0.858937
      -3.450000	       -0.870968	        0.780503
      -3.450000	       -1.645161	        1.266595
      -3.450000	       -2.419355	        1.789624
      -3.150000	        3.000000	        1.971781
      -3.150000	        2.225806	        1.803186
      -3.150000	        1.451613	        1.615645
      -3.150000	        0.677419	        1.377831
      -3.150000	       -0.096774	        0.984452
      -3.150000	       -0.870968	        1.042611
      -3.150000	       -1.645161	        1.565785
      -3.150000	       -2.419355	        2.097737
      -2.850000	        3.000000	        2.226804
      -2.850000	        2.225806	        2.013429
      -2.850000	        1.451613	        1.781713
      -2.850000	        0.677419	        1.495393
      -2.850000	       -0.096774	        1.138117
      -2.850000	       -0.870968	        1.340406
      -2.850000	       -1.645161	        1.895384
      -2.850000	       -2.419355	        2.428395
      -2.550000	        3.000000	        2.443640
      -2.550000	        2.225806	        2.200235
      -2.550000	        1.451613	        1.937496
      -2.550000	        0.677419	        1.605705
      -2.550000	       -0.096774	        1.323335
      -2.550000	       -0.870968	        1.660262
      -2.550000	       -1.645161	        2.239566
      -2.550000	       -2.419355	        2.779003
      -2.250000	        3.000000	        2.620419
      -2.250000	        2.225806	        2.360587
      -2.250000	        1.451613	        2.074451
      -2.250000	        0.677419	        1.712071
      -2.250000	       -0.096774	        1.559770
      -2.250000	       -0.870968	        2.011272
      -2.250000	       -1.645161	        2.606947
      -2.250000	       -2.419355	        3.149636
      -1.950000	        3.000000	        2.751855
      -1.950000	        2.225806	        2.488023
      -1.950000	        1.451613	        2.195365
      -1.950000	        0.677419	        1.833905
      -1.950000	       -0.096774	        1.858244
      -1.950000	       -0.870968	        2.390874
      -1.950000	       -1.645161	        2.991510
      -1.950000	       -2.419355	        3.536274
      -1.650000	        3.000000	        2.844234
      -1.650000	        2.225806	        2.594448
      -1.650000	        1.451613	        2.316867
      -1.650000	        0.677419	        1.995606
      -1.650000	       -0.096774	        2.200558
      -1.650000	       -0.870968	        2.783057
      -1.650000	       -1.645161	        3.377008
      -1.650000	       -2.419355	        3.918695
      -1.350000	        3.000000	        2.906168
      -1.350000	        2.225806	        2.684147
      -1.350000	        1.451613	        2.439121
      -1.350000	        0.677419	        2.188850
      -1.350000	       -0.096774	        2.535598
      -1.350000	       -0.870968	        3.145147
      -1.350000	       -1.645161	        3.736304
      -1.350000	       -2.419355	        4.275836
      -1.050000	        3.000000	        2.953176
      -1.050000	        2.225806	        2.767845
      -1.050000	        1.451613	        2.556433
      -1.050000	        0.677419	        2.380949
      -1.050000	       -0.096774	        2.813529
      -1.050000	       -0.870968	        3.434269
      -1.050000	       -1.645161	        4.025788
      -1.050000	       -2.419355	        4.568191
      -0.750000	        3.000000	        2.986807
      -0.750000	        2.225806	        2.842248
      -0.750000	        1.451613	        2.659464
      -0.750000	        0.677419	        2.545139
      -0.750000	       -0.096774	        3.022167
      -0.750000	       -0.870968	        3.647306
      -0.750000	       -1.645161	        4.241840
      -0.750000	       -2.419355	        4.785967
      -0.450000	        3.000000	        3.020025
      -0.450000	        2.225806	        2.925731
      -0.450000	        1.451613	        2.768060
      -0.450000	        0.677419	        2.689991
      -0.450000	       -0.096774	        3.190707
      -0.450000	       -0.870968	        3.819473
      -0.450000	       -1.645161	        4.412469
      -0.450000	       -2.419355	        4.956455
      -0.150000	        3.000000	        3.072314
      -0.150000	        2.225806	        3.044440
      -0.150000	        1.451613	        2.906858
      -0.150000	        0.677419	        2.845060
      -0.150000	       -0.096774	        3.358705
      -0.150000	       -0.870968	        3.991411
      -0.150000	       -1.645161	        4.582826
      -0.150000	       -2.419355	        5.126901
       0.150000	        3.000000	        3.151446
       0.150000	        2.225806	        3.196291
       0.150000	        1.451613	        3.070393
       0.150000	        0.677419	        3.010674
       0.150000	       -0.096774	        3.522709
       0.150000	       -0.870968	        4.156462
       0.150000	       -1.645161	        4.748755
       0.150000	       -2.419355	        5.293173
       0.450000	        3.000000	        3.239778
       0.450000	        2.225806	        3.347474
       0.450000	        1.451613	        3.224179
       0.450000	        0.677419	        3.152110
       0.450000	       -0.096774	        3.652680
       0.450000	       -0.870968	        4.287948
       0.450000	       -1.645161	        4.881510
       0.450000	       -2.419355	        5.424286
       0.750000	        3.000000	        3.314084
       0.750000	        2.225806	        3.455722
       0.750000	        1.451613	        3.326126
       0.750000	        0.677419	        3.226759
       0.750000	       -0.096774	        3.708441
       0.750000	       -0.870968	        4.344067
       0.750000	       -1.645161	        4.941095
       0.750000	       -2.419355	        5.485013
       1.050000	        3.000000	        3.336169
       1.050000	        2.225806	        3.483503
       1.050000	        1.451613	        3.343875
       1.050000	        0.677419	        3.208338
       1.050000	       -0.096774	        3.663859
       1.050000	       -0.870968	        4.291667
       1.050000	       -1.645161	        4.889056
       1.050000	       -2.419355	        5.431444
       1.350000	        3.000000	        3.291733
       1.350000	        2.225806	        3.425913
       1.350000	        1.451613	        3.269755
       1.350000	        0.677419	        3.086513
       1.350000	       -0.096774	        3.507183
       1.350000	       -0.870968	        4.130754
       1.350000	       -1.645161	        4.730234
       1.350000	       -2.419355	        5.268209
       1.650000	        3.000000	        3.182945
       1.650000	        2.225806	        3.292606
       1.650000	        1.451613	        3.116257
       1.650000	        0.677419	        2.871621
       1.650000	       -0.096774	        3.241170
       1.650000	       -0.870968	        3.865688
       1.650000	       -1.645161	        4.468516
       1.650000	       -2.419355	        5.004114
       1.950000	        3.000000	        3.021622
       1.950000	        2.225806	        3.094003
       1.950000	        1.451613	        2.902019
       1.950000	        0.677419	        2.592885
       1.950000	       -0.096774	        2.878207
       1.950000	       -0.870968	        3.497972
       1.950000	       -1.645161	        4.099252
       1.950000	       -2.419355	        4.632263
       2.250000	        3.000000	        2.834884
       2.250000	        2.225806	        2.862702
       2.250000	        1.451613	        2.663012
       2.250000	        0.677419	        2.290826
       2.250000	       -0.096774	        2.455735
       2.250000	       -0.870968	        3.061725
       2.250000	       -1.645161	        3.658871
       2.250000	       -2.419355	        4.190001
       2.550000	        3.000000	        2.640193
       2.550000	        2.225806	        2.631537
       2.550000	        1.451613	        2.438998
       2.550000	        0.677419	        2.019829
       2.550000	       -0.096774	        2.039451
       2.550000	       -0.870968	        2.614685
       2.550000	       -1.645161	        3.203511
       2.550000	       -2.419355	        3.732884
       2.850000	        3.000000	        2.483594
       2.850000	        2.225806	        2.446020
       2.850000	        1.451613	        2.269996
       2.850000	        0.677419	        1.824430
       2.850000	       -0.096774	        1.694950
       2.850000	       -0.870968	        2.219031
       2.850000	       -1.645161	        2.800075
       2.850000	       -2.419355	        3.327967
       3.150000	        3.000000	        2.385536
       3.150000	        2.225806	        2.318162
       3.150000	        1.451613	        2.158644
       3.150000	        0.677419	        1.708376
       3.150000	       -0.096774	        1.449836
       3.150000	       -0.870968	        1.907236
       3.150000	       -1.645161	        2.480367
       3.150000	       -2.419355	        3.005191
       3.450000	        3.000000	        2.348941
       3.450000	        2.225806	        2.241833
       3.450000	        1.451613	        2.095552
       3.450000	        0.677419	        1.655389
       3.450000	       -0.096774	        1.296886
       3.450000	       -0.870968	        1.679006
       3.450000	       -1.645161	        2.243726
       3.450000	       -2.419355	        2.767749
       3.750000	        3.000000	        2.380958
       3.750000	        2.225806	        2.228022
       3.750000	        1.451613	        2.081908
       3.750000	        0.677419	        1.654486
       3.750000	       -0.096774	        1.237866
       3.750000	       -0.870968	        1.551356
       3.750000	       -1.645161	        2.106791
       3.750000	       -2.419355	        2.628095
       4.050000	        3.000000	        2.458823
       4.050000	        2.225806	        2.265802
       4.050000	        1.451613	        2.111178
       4.050000	        0.677419	        1.697065
       4.050000	       -0.096774	        1.251709
       4.050000	       -0.870968	        1.510817
       4.050000	       -1.645161	        2.058328
