      -6.150000	        3.000000	        2.277808
      -6.150000	        2.225806	        2.285074
      -6.150000	        1.451613	        1.993734
      -6.150000	        0.677419	        1.498399
      -6.150000	       -0.096774	        0.934796
      -6.150000	       -0.870968	        0.707891
      -6.150000	       -1.645161	        1.273702
      -6.150000	       -2.419355	        1.899190
      -5.850000	        3.000000	        2.123971
      -5.850000	        2.225806	        2.146222
      -5.850000	        1.451613	        1.922153
      -5.850000	        0.677419	        1.463729
      -5.850000	       -0.096774	        0.911771
      -5.850000	       -0.870968	        0.710599
      -5.850000	       -1.645161	        1.270851
      -5.850000	       -2.419355	        1.895429
      -5.550000	        3.000000	        1.934964
      -5.550000	        2.225806	        1.942591
      -5.550000	        1.451613	        1.813356
      -5.550000	        0.677419	        1.418393
      -5.550000	       -0.096774	        0.889524
      -5.550000	       -0.870968	        0.716168
      -5.550000	       -1.645161	        1.269372
      -5.550000	       -2.419355	        1.892731
      -5.250000	        3.000000	        1.761294
      -5.250000	        2.225806	        1.714176
      -5.250000	        1.451613	        1.669608
      -5.250000	        0.677419	        1.365418
      -5.250000	       -0.096774	        0.873621
      -5.250000	       -0.870968	        0.728220
      -5.250000	       -1.645161	        1.272230
      -5.250000	       -2.419355	        1.893562
      -4.950000	        3.000000	        1.603202
      -4.950000	        2.225806	        1.515187
      -4.950000	        1.451613	        1.507896
      -4.950000	        0.677419	        1.310658
      -4.950000	       -0.096774	        0.871019
      -4.950000	       -0.870968	        0.750797
      -4.950000	       -1.645161	        1.282778
      -4.950000	       -2.419355	        1.900701
      -4.650000	        3.000000	        1.464767
      -4.650000	        2.225806	        1.375752
      -4.650000	        1.451613	        1.363544
      -4.650000	        0.677419	        1.264931
      -4.650000	       -0.096774	        0.888001
      -4.650000	       -0.870968	        0.787063
      -4.650000	       -1.645161	        1.303678
      -4.650000	       -2.419355	        1.916308
      -4.350000	        3.000000	        1.376326
      -4.350000	        2.225806	        1.302337
      -4.350000	        1.451613	        1.282140
      -4.350000	        0.677419	        1.245561
      -4.350000	       -0.096774	        0.929905
      -4.350000	       -0.870968	        0.838866
      -4.350000	       -1.645161	        1.336470
      -4.350000	       -2.419355	        1.941535
      -4.050000	        3.000000	        1.374003
      -4.050000	        2.225806	        1.309197
      -4.050000	        1.451613	        1.285602
      -4.050000	        0.677419	        1.265117
      -4.050000	       -0.096774	        0.997841
      -4.050000	       -0.870968	        0.905374
      -4.050000	       -1.645161	        1.380425
