      -6.150000	        3.000000	        2.289562
      -6.150000	        2.225806	        2.340024
      -6.150000	        1.451613	        2.112572
      -6.150000	        0.677419	        1.650927
      -6.150000	       -0.096774	        1.153917
      -6.150000	       -0.870968	        0.739802
      -6.150000	       -1.645161	        0.979418
      -6.150000	       -2.419355	        1.459556
      -5.850000	        3.000000	        2.137703
      -5.850000	        2.225806	        2.164994
      -5.850000	        1.451613	        1.975504
      -5.850000	        0.677419	        1.542093
      -5.850000	       -0.096774	        1.048089
      -5.850000	       -0.870968	        0.604307
      -5.850000	       -1.645161	        0.809472
      -5.850000	       -2.419355	        1.284103
      -5.550000	        3.000000	        1.954334
      -5.550000	        2.225806	        1.938290
      -5.550000	        1.451613	        1.798288
      -5.550000	        0.677419	        1.407858
      -5.550000	       -0.096774	        0.918863
      -5.550000	       -0.870968	        0.444744
      -5.550000	       -1.645161	        0.611809
      -5.550000	       -2.419355	        1.080046
      -5.250000	        3.000000	        1.782479
      -5.250000	        2.225806	        1.715722
      -5.250000	        1.451613	        1.625549
      -5.250000	        0.677419	        1.295980
      -5.250000	       -0.096774	        0.817769
      -5.250000	       -0.870968	        0.327132
      -5.250000	       -1.645161	        0.474588
      -5.250000	       -2.419355	        0.939725
      -4.950000	        3.000000	        1.624605
      -4.950000	        2.225806	        1.527021
      -4.950000	        1.451613	        1.463081
      -4.950000	        0.677419	        1.204683
      -4.950000	       -0.096774	        0.740248
      -4.950000	       -0.870968	        0.252569
      -4.950000	       -1.645161	        0.411954
      -4.950000	       -2.419355	        0.880092
      -4.650000	        3.000000	        1.485289
      -4.650000	        2.225806	        1.388209
      -4.650000	        1.451613	        1.327731
      -4.650000	        0.677419	        1.137180
      -4.650000	       -0.096774	        0.685414
      -4.650000	       -0.870968	        0.223688
      -4.650000	       -1.645161	        0.427987
      -4.650000	       -2.419355	        0.904922
      -4.350000	        3.000000	        1.394582
      -4.350000	        2.225806	        1.310262
      -4.350000	        1.451613	        1.253093
      -4.350000	        0.677419	        1.110402
      -4.350000	       -0.096774	        0.666940
      -4.350000	       -0.870968	        0.259362
      -4.350000	       -1.645161	        0.533570
      -4.350000	       -2.419355	        1.022388
      -4.050000	        3.000000	        1.391791
      -4.050000	        2.225806	        1.313946
      -4.050000	        1.451613	        1.256635
      -4.050000	        0.677419	        1.130051
      -4.050000	       -0.096774	        0.689191
      -4.050000	       -0.870968	        0.365799
      -4.050000	       -1.645161	        0.717780
      -4.050000	       -2.419355	        1.218100
      -3.750000	        3.000000	        1.503079
      -3.750000	        2.225806	        1.412491
      -3.750000	        1.451613	        1.331779
      -3.750000	        0.677419	        1.189869
      -3.750000	       -0.096774	        0.748379
      -3.750000	       -0.870968	        0.536187
      -3.750000	       -1.645161	        0.958689
      -3.750000	       -2.419355	        1.468353
      -3.450000	        3.000000	        1.714743
      -3.450000	        2.225806	        1.587373
      -3.450000	        1.451613	        1.459083
      -3.450000	        0.677419	        1.279557
      -3.450000	       -0.096774	        0.840366
      -3.450000	       -0.870968	        0.758093
      -3.450000	       -1.645161	        1.236386
      -3.450000	       -2.419355	        1.753001
      -3.150000	        3.000000	        1.972456
      -3.150000	        2.225806	        1.798350
      -3.150000	        1.451613	        1.614723
      -3.150000	        0.677419	        1.385855
      -3.150000	       -0.096774	        0.961742
      -3.150000	       -0.870968	        1.021527
      -3.150000	       -1.645161	        1.541484
      -3.150000	       -2.419355	        2.063245
      -2.850000	        3.000000	        2.223958
      -2.850000	        2.225806	        2.010596
      -2.850000	        1.451613	        1.779191
      -2.850000	        0.677419	        1.497698
      -2.850000	       -0.096774	        1.113592
      -2.850000	       -0.870968	        1.317878
      -2.850000	       -1.645161	        1.867556
      -2.850000	       -2.419355	        2.393122
      -2.550000	        3.000000	        2.442748
      -2.550000	        2.225806	        2.200324
      -2.550000	        1.451613	        1.935678
      -2.550000	        0.677419	        1.605593
      -2.550000	       -0.096774	        1.301884
      -2.550000	       -0.870968	        1.642793
      -2.550000	       -1.645161	        2.213157
      -2.550000	       -2.419355	        2.741571
      -2.250000	        3.000000	        2.618285
      -2.250000	        2.225806	        2.357584
      -2.250000	        1.451613	        2.073402
      -2.250000	        0.677419	        1.708014
      -2.250000	       -0.096774	        1.536500
      -2.250000	       -0.870968	        1.992034
      -2.250000	       -1.645161	        2.576180
      -2.250000	       -2.419355	        3.106683
      -1.950000	        3.000000	        2.748091
      -1.950000	        2.225806	        2.485116
      -1.950000	        1.451613	        2.194082
      -1.950000	        0.677419	        1.824685
      -1.950000	       -0.096774	        1.835727
      -1.950000	       -0.870968	        2.374285
      -1.950000	       -1.645161	        2.967205
      -1.950000	       -2.419355	        3.499188
      -1.650000	        3.000000	        2.840132
      -1.650000	        2.225806	        2.593310
      -1.650000	        1.451613	        2.310618
      -1.650000	        0.677419	        1.985495
      -1.650000	       -0.096774	        2.185162
      -1.650000	       -0.870968	        2.771827
      -1.650000	       -1.645161	        3.369726
