      -6.150000	        3.000000	        2.285441
      -6.150000	        2.225806	        2.332913
      -6.150000	        1.451613	        2.116017
      -6.150000	        0.677419	        1.644268
      -6.150000	       -0.096774	        1.161722
      -6.150000	       -0.870968	        0.749456
      -6.150000	       -1.645161	        0.988973
      -6.150000	       -2.419355	        1.459637
      -5.850000	        3.000000	        2.134812
      -5.850000	        2.225806	        2.163565
      -5.850000	        1.451613	        1.984110
      -5.850000	        0.677419	        1.540481
      -5.850000	       -0.096774	        1.061387
      -5.850000	       -0.870968	        0.614527
      -5.850000	       -1.645161	        0.818061
      -5.850000	       -2.419355	        1.284537
      -5.550000	        3.000000	        1.953532
      -5.550000	        2.225806	        1.938776
      -5.550000	        1.451613	        1.808534
      -5.550000	        0.677419	        1.407724
      -5.550000	       -0.096774	        0.934378
      -5.550000	       -0.870968	        0.455353
      -5.550000	       -1.645161	        0.621382
      -5.550000	       -2.419355	        1.079087
      -5.250000	        3.000000	        1.784184
      -5.250000	        2.225806	        1.720136
      -5.250000	        1.451613	        1.635473
      -5.250000	        0.677419	        1.296881
      -5.250000	       -0.096774	        0.828237
      -5.250000	       -0.870968	        0.331305
      -5.250000	       -1.645161	        0.481235
      -5.250000	       -2.419355	        0.930193
      -4.950000	        3.000000	        1.628223
      -4.950000	        2.225806	        1.533571
      -4.950000	        1.451613	        1.472714
      -4.950000	        0.677419	        1.210833
      -4.950000	       -0.096774	        0.749981
      -4.950000	       -0.870968	        0.250934
      -4.950000	       -1.645161	        0.412349
      -4.950000	       -2.419355	        0.865812
      -4.650000	        3.000000	        1.488939
      -4.650000	        2.225806	        1.391437
      -4.650000	        1.451613	        1.334720
      -4.650000	        0.677419	        1.143875
      -4.650000	       -0.096774	        0.693275
      -4.650000	       -0.870968	        0.219882
      -4.650000	       -1.645161	        0.419228
      -4.650000	       -2.419355	        0.879091
      -4.350000	        3.000000	        1.396726
      -4.350000	        2.225806	        1.311496
      -4.350000	        1.451613	        1.253226
      -4.350000	        0.677419	        1.110448
      -4.350000	       -0.096774	        0.666240
      -4.350000	       -0.870968	        0.253018
      -4.350000	       -1.645161	        0.517355
      -4.350000	       -2.419355	        0.991231
      -4.050000	        3.000000	        1.398167
      -4.050000	        2.225806	        1.316790
      -4.050000	        1.451613	        1.254979
      -4.050000	        0.677419	        1.129563
      -4.050000	       -0.096774	        0.688084
      -4.050000	       -0.870968	        0.363470
      -4.050000	       -1.645161	        0.707206
      -4.050000	       -2.419355	        1.196281
      -3.750000	        3.000000	        1.514215
      -3.750000	        2.225806	        1.416877
      -3.750000	        1.451613	        1.329606
      -3.750000	        0.677419	        1.188439
      -3.750000	       -0.096774	        0.749374
      -3.750000	       -0.870968	        0.538645
      -3.750000	       -1.645161	        0.949307
      -3.750000	       -2.419355	        1.445111
      -3.450000	        3.000000	        1.719350
      -3.450000	        2.225806	        1.587558
      -3.450000	        1.451613	        1.453367
      -3.450000	        0.677419	        1.272382
      -3.450000	       -0.096774	        0.837763
      -3.450000	       -0.870968	        0.763592
      -3.450000	       -1.645161	        1.231223
      -3.450000	       -2.419355	        1.733808
      -3.150000	        3.000000	        1.971087
      -3.150000	        2.225806	        1.797367
      -3.150000	        1.451613	        1.607262
      -3.150000	        0.677419	        1.377183
      -3.150000	       -0.096774	        0.963780
      -3.150000	       -0.870968	        1.030814
      -3.150000	       -1.645161	        1.535230
      -3.150000	       -2.419355	        2.046414
      -2.850000	        3.000000	        2.221911
      -2.850000	        2.225806	        2.010010
      -2.850000	        1.451613	        1.772580
      -2.850000	        0.677419	        1.490664
      -2.850000	       -0.096774	        1.126057
      -2.850000	       -0.870968	        1.336090
      -2.850000	       -1.645161	        1.872820
      -2.850000	       -2.419355	        2.386197
      -2.550000	        3.000000	        2.438831
      -2.550000	        2.225806	        2.199979
      -2.550000	        1.451613	        1.929196
